state_fips,year,age,severity,hour,weekend
13,2003,3,serious,12,0
13,2003,1,minor,16,0
13,2003,4,minor,13,0
13,2003,2,fatal,4,1
13,2003,3,serious,6,1
13,2003,4,minor,17,0
13,2003,3,minor,0,0
13,2003,3,minor,10,0
13,2003,2,serious,13,1
13,2003,2,minor,15,0
13,2003,2,fatal,10,0
13,2003,4,minor,17,0
13,2003,3,minor,12,1
13,2003,4,minor,17,0
13,2003,2,minor,8,0
13,2003,4,serious,9,1
13,2003,1,minor,2,1
13,2003,2,minor,11,0
13,2003,1,fatal,21,1
13,2003,4,serious,0,0
13,2003,1,minor,21,0
13,2003,3,minor,2,0
13,2003,3,serious,2,1
13,2003,2,minor,22,0
13,2003,3,fatal,2,0
13,2003,3,minor,18,1
13,2003,1,minor,17,1
13,2003,2,serious,7,0
13,2003,3,minor,0,0
13,2003,3,serious,3,1
13,2003,2,serious,6,1
13,2003,3,minor,17,0
13,2003,2,minor,6,1
13,2003,2,serious,2,0
13,2003,2,serious,19,0
13,2003,4,minor,14,0
13,2003,3,serious,4,0
13,2003,1,minor,15,0
13,2003,3,minor,2,0
13,2003,3,minor,17,1
13,2003,2,minor,20,1
13,2003,1,minor,15,0
13,2003,2,serious,11,0
13,2003,4,minor,7,0
13,2003,4,minor,0,0
13,2003,3,minor,7,0
13,2003,3,minor,11,1
13,2003,3,serious,22,1
13,2003,2,serious,21,0
13,2003,1,minor,6,1
13,2003,4,serious,14,0
13,2003,3,serious,3,0
13,2003,1,minor,9,0
13,2003,2,serious,21,1
13,2003,2,fatal,18,0
13,2003,2,minor,7,0
13,2003,1,serious,17,0
13,2003,2,minor,9,0
13,2003,1,minor,18,0
13,2003,2,serious,21,0
13,2003,2,serious,14,0
13,2003,4,minor,8,0
13,2003,2,minor,5,0
13,2003,2,minor,3,0
13,2003,4,minor,13,0
13,2003,3,minor,23,0
13,2003,2,minor,5,1
13,2003,3,serious,10,0
13,2003,4,minor,14,0
13,2003,3,serious,8,0
13,2003,2,minor,16,0
13,2003,2,serious,14,0
13,2003,2,minor,4,0
13,2003,1,serious,21,1
13,2003,1,minor,5,1
13,2003,2,minor,20,1
13,2003,3,minor,2,0
13,2003,2,minor,7,0
13,2003,3,minor,17,0
13,2003,2,minor,6,1
13,2003,2,minor,9,0
13,2003,4,minor,8,1
13,2004,4,minor,1,0
13,2004,3,minor,8,0
13,2004,1,minor,13,0
13,2004,3,minor,9,0
13,2004,2,serious,3,1
13,2004,3,serious,22,0
13,2004,3,minor,1,1
13,2004,4,minor,5,1
13,2004,1,minor,4,0
13,2004,1,minor,15,0
13,2004,3,minor,21,0
13,2004,4,minor,4,0
13,2004,4,serious,10,1
13,2004,1,minor,2,0
13,2004,4,serious,12,1
13,2004,4,minor,4,0
13,2004,2,minor,11,1
13,2004,2,minor,9,1
13,2004,3,serious,7,0
13,2004,2,serious,0,1
13,2004,4,serious,11,0
13,2004,2,minor,11,0
13,2004,2,minor,22,0
13,2004,3,minor,9,0
13,2004,2,serious,3,0
13,2004,2,minor,11,0
13,2004,3,minor,3,0
13,2004,2,minor,16,0
13,2004,4,minor,5,0
13,2004,2,minor,7,0
13,2004,3,minor,19,0
13,2004,3,minor,18,0
13,2004,3,minor,10,0
13,2004,3,serious,17,0
13,2004,2,serious,8,1
13,2004,3,minor,23,0
13,2004,1,minor,6,0
13,2004,4,minor,8,1
13,2004,2,minor,5,1
13,2004,2,serious,17,1
13,2004,2,fatal,11,0
13,2004,4,minor,22,0
13,2004,1,minor,17,1
13,2004,2,minor,6,0
13,2004,2,minor,3,0
13,2004,3,minor,22,0
13,2004,1,serious,3,0
13,2004,1,serious,23,1
13,2004,4,minor,2,1
13,2004,4,minor,14,1
13,2004,3,minor,23,0
13,2004,2,minor,8,0
13,2004,2,minor,17,0
13,2004,4,minor,5,1
13,2004,3,minor,5,0
13,2004,4,minor,2,1
13,2004,4,minor,22,0
13,2005,4,minor,19,1
13,2005,2,serious,5,0
13,2005,1,minor,11,0
13,2005,3,serious,15,1
13,2005,4,minor,4,0
13,2005,3,minor,19,1
13,2005,3,minor,23,1
13,2005,2,fatal,21,1
13,2005,2,minor,17,0
13,2005,2,serious,21,1
13,2005,4,minor,12,1
13,2005,2,minor,10,0
13,2005,3,minor,3,0
13,2005,3,minor,19,0
13,2005,4,minor,3,0
13,2005,2,minor,20,1
13,2005,2,serious,12,1
13,2005,1,serious,5,0
13,2005,2,minor,6,0
13,2005,3,serious,15,0
13,2005,2,minor,3,0
13,2005,3,serious,12,0
13,2005,3,minor,23,0
13,2005,4,minor,10,0
13,2005,2,serious,16,0
13,2005,2,minor,12,0
13,2005,2,minor,11,1
13,2005,2,minor,17,0
13,2005,3,fatal,12,0
13,2005,2,serious,12,1
13,2005,4,minor,17,1
13,2005,4,minor,4,0
13,2005,2,serious,21,0
13,2005,3,minor,9,1
13,2005,3,serious,0,0
13,2005,2,minor,16,1
13,2005,1,minor,13,1
13,2005,3,serious,17,1
13,2005,2,minor,10,1
13,2005,2,minor,9,0
13,2005,1,minor,18,0
13,2005,1,serious,12,1
13,2005,2,minor,3,0
13,2005,3,minor,13,0
13,2005,3,minor,16,0
13,2005,2,minor,3,0
13,2005,1,serious,2,0
13,2005,4,minor,10,1
13,2005,4,minor,7,0
13,2005,3,minor,16,0
13,2005,3,minor,17,0
13,2005,4,serious,17,0
13,2005,2,serious,23,0
13,2005,4,minor,23,0
13,2005,1,minor,22,0
13,2005,3,minor,5,0
13,2005,2,minor,18,0
13,2005,2,minor,7,0
13,2005,3,minor,11,1
13,2005,3,minor,21,0
13,2005,1,minor,0,0
13,2005,2,minor,10,0
13,2005,2,serious,5,1
13,2005,2,minor,1,1
13,2005,2,minor,7,0
13,2005,3,minor,7,0
13,2005,4,serious,17,0
13,2005,2,serious,18,0
13,2005,2,minor,13,1
13,2005,4,fatal,3,0
13,2005,2,minor,6,0
13,2005,3,serious,13,1
13,2005,1,minor,1,0
13,2005,4,minor,20,0
13,2005,4,minor,13,0
13,2005,1,minor,22,0
13,2005,1,minor,18,0
13,2005,3,serious,4,1
13,2005,4,fatal,16,1
13,2005,1,minor,9,1
13,2005,1,serious,9,1
13,2005,3,fatal,19,1
13,2005,2,minor,11,0
13,2005,3,serious,16,0
13,2005,2,serious,18,0
13,2006,2,minor,7,0
13,2006,2,minor,23,1
13,2006,3,minor,17,0
13,2006,3,minor,10,1
13,2006,2,minor,3,0
13,2006,1,minor,1,0
13,2006,2,minor,23,1
13,2006,3,minor,2,0
13,2006,2,minor,4,1
13,2006,3,serious,2,0
13,2006,1,serious,16,0
13,2006,1,minor,5,0
13,2006,2,minor,19,1
13,2006,3,serious,22,1
13,2006,4,minor,23,0
13,2006,2,minor,13,1
13,2006,4,minor,0,1
13,2006,4,minor,21,0
13,2006,1,minor,16,0
13,2006,4,minor,6,1
13,2006,2,minor,22,1
13,2006,3,minor,19,0
13,2006,2,serious,2,0
13,2006,3,serious,14,1
13,2006,3,minor,23,1
13,2006,3,minor,0,1
13,2006,4,minor,10,0
13,2006,3,fatal,20,0
13,2006,4,minor,14,1
13,2006,2,minor,16,1
13,2006,2,minor,11,1
13,2006,2,minor,11,0
13,2006,1,minor,0,0
13,2006,2,minor,2,0
13,2006,2,minor,7,1
13,2006,4,serious,20,0
13,2006,4,minor,2,0
13,2006,3,serious,19,0
13,2006,2,minor,21,0
13,2006,3,minor,21,0
13,2006,4,serious,17,0
13,2006,2,minor,0,0
13,2006,3,minor,20,1
13,2006,3,minor,8,0
13,2006,3,minor,19,0
13,2006,2,minor,20,1
13,2006,4,minor,11,0
13,2006,2,minor,20,1
13,2006,4,minor,3,1
13,2006,3,minor,4,1
13,2006,3,serious,5,0
13,2006,2,minor,4,0
13,2006,1,serious,18,0
13,2006,3,fatal,14,0
13,2006,1,serious,3,1
13,2006,2,minor,20,0
13,2006,2,minor,1,0
13,2006,3,minor,15,1
13,2006,3,minor,7,0
13,2006,1,fatal,15,0
13,2006,4,minor,23,1
13,2006,2,serious,16,0
13,2006,4,serious,12,1
13,2006,4,minor,6,0
13,2006,2,minor,6,1
13,2006,3,serious,18,1
13,2006,3,serious,5,1
13,2006,3,minor,22,0
13,2006,3,minor,21,1
13,2006,2,minor,5,0
13,2006,2,minor,4,0
13,2007,3,serious,9,0
13,2007,1,minor,10,0
13,2007,3,minor,4,0
13,2007,1,serious,5,1
13,2007,1,minor,12,1
13,2007,3,minor,7,0
13,2007,4,serious,11,1
13,2007,1,minor,4,1
13,2007,3,minor,22,0
13,2007,2,minor,10,1
13,2007,3,minor,12,1
13,2007,2,minor,0,0
13,2007,2,serious,15,0
13,2007,4,minor,16,1
13,2007,3,minor,14,0
13,2007,2,serious,5,1
13,2007,2,minor,17,0
13,2007,3,minor,12,1
13,2007,4,minor,17,1
13,2007,3,minor,0,1
13,2007,3,serious,9,0
13,2007,2,minor,9,0
13,2007,1,minor,15,0
13,2007,1,fatal,17,1
13,2007,2,serious,7,0
13,2007,2,minor,18,1
13,2007,3,fatal,6,1
13,2007,3,serious,23,0
13,2007,2,minor,16,1
13,2007,2,serious,6,0
13,2007,3,minor,11,0
13,2007,2,minor,4,1
13,2007,2,serious,8,0
13,2007,1,minor,21,1
13,2007,2,minor,5,1
13,2007,4,serious,10,0
13,2007,2,minor,8,0
13,2007,2,fatal,20,0
13,2007,3,minor,10,0
13,2007,2,minor,22,0
13,2007,2,minor,9,1
13,2007,4,minor,8,0
13,2007,2,minor,19,0
13,2007,3,fatal,11,0
13,2007,4,minor,8,0
13,2007,3,minor,17,0
13,2007,3,minor,4,1
13,2007,2,minor,7,0
13,2007,4,minor,10,1
13,2007,4,minor,10,0
13,2007,2,minor,11,0
13,2007,1,minor,11,0
13,2007,1,serious,10,0
13,2007,4,minor,22,1
13,2007,2,serious,18,0
13,2007,3,fatal,14,0
13,2007,2,minor,18,0
13,2007,2,fatal,14,0
13,2007,2,serious,18,0
13,2007,3,minor,19,0
13,2007,4,fatal,16,1
13,2007,1,minor,5,0
13,2007,2,minor,20,0
13,2007,2,minor,6,1
13,2007,3,minor,14,0
13,2007,3,minor,10,1
13,2007,4,minor,13,1
13,2007,3,minor,2,1
13,2007,1,minor,17,1
13,2007,2,minor,16,1
13,2007,1,minor,3,0
13,2007,2,minor,20,0
13,2007,4,serious,15,0
13,2007,2,fatal,18,0
13,2007,3,minor,22,0
13,2007,4,minor,10,0
13,2007,2,minor,10,1
13,2007,1,minor,1,0
13,2007,2,minor,15,0
13,2007,2,minor,13,0
13,2007,2,minor,4,1
13,2007,3,minor,17,1
13,2007,1,serious,2,1
13,2007,3,serious,4,1
13,2007,2,minor,3,1
13,2007,2,minor,5,1
13,2007,2,serious,22,1
13,2007,2,minor,11,0
13,2007,3,minor,19,1
13,2007,2,minor,7,0
13,2007,2,minor,8,1
13,2007,3,minor,9,0
13,2007,4,minor,2,0
13,2007,4,serious,11,0
13,2007,4,minor,7,0
13,2007,1,fatal,13,0
13,2007,3,minor,8,1
13,2007,3,minor,21,0
13,2007,1,minor,22,0
13,2008,2,minor,16,0
13,2008,3,minor,15,1
13,2008,2,minor,19,0
13,2008,1,minor,15,0
13,2008,2,minor,21,1
13,2008,2,minor,17,1
13,2008,2,minor,20,1
13,2008,2,minor,20,0
13,2008,4,minor,14,0
13,2008,3,serious,6,0
13,2008,2,serious,1,0
13,2008,1,minor,23,1
13,2008,2,serious,14,1
13,2008,2,minor,22,1
13,2008,3,minor,9,0
13,2008,3,minor,15,0
13,2008,1,minor,21,1
13,2008,1,minor,15,0
13,2008,2,minor,5,1
13,2008,2,minor,2,0
13,2008,3,minor,20,1
13,2008,2,fatal,21,1
13,2008,2,minor,16,1
13,2008,2,minor,16,1
13,2008,3,minor,15,1
13,2008,2,minor,23,0
13,2008,2,minor,0,0
13,2008,4,minor,12,0
13,2008,1,minor,4,1
13,2008,4,minor,2,0
13,2008,3,minor,17,1
13,2008,2,serious,11,0
13,2008,2,minor,22,0
13,2008,4,minor,17,1
13,2008,2,serious,2,0
13,2008,2,serious,10,0
13,2008,3,minor,0,0
13,2008,3,serious,11,0
13,2008,2,serious,13,1
13,2008,3,serious,7,0
13,2008,2,minor,3,0
13,2008,3,minor,9,1
13,2008,3,minor,17,1
13,2008,3,serious,19,1
13,2008,2,minor,22,0
13,2008,2,minor,20,0
13,2008,2,minor,2,0
13,2008,2,fatal,5,1
13,2008,1,minor,15,0
13,2008,3,minor,8,0
13,2008,3,serious,0,0
13,2008,2,minor,20,0
13,2008,2,minor,23,1
13,2008,2,minor,18,1
13,2008,3,minor,12,0
13,2008,3,minor,3,0
13,2008,4,minor,12,0
13,2008,1,minor,10,0
13,2008,3,minor,16,0
13,2008,2,minor,13,1
13,2008,1,minor,15,0
13,2008,4,minor,22,1
13,2008,3,minor,23,0
13,2008,3,minor,22,1
13,2008,3,serious,20,0
13,2008,4,serious,1,1
13,2008,4,minor,7,0
13,2008,2,minor,20,0
13,2008,1,serious,7,1
13,2008,4,minor,23,0
13,2008,2,fatal,17,0
13,2009,3,minor,17,0
13,2009,4,minor,18,0
13,2009,2,minor,16,0
13,2009,2,minor,18,1
13,2009,3,serious,23,1
13,2009,2,minor,18,1
13,2009,2,serious,5,0
13,2009,3,minor,23,0
13,2009,2,serious,2,0
13,2009,2,minor,9,0
13,2009,4,minor,3,1
13,2009,2,minor,21,0
13,2009,4,minor,19,0
13,2009,3,serious,1,1
13,2009,2,serious,17,1
13,2009,2,minor,18,0
13,2009,2,minor,3,0
13,2009,2,serious,6,0
13,2009,2,minor,5,1
13,2009,3,minor,14,0
13,2009,4,serious,6,1
13,2009,3,minor,9,0
13,2009,2,minor,23,1
13,2009,1,minor,12,1
13,2009,1,serious,22,1
13,2009,2,minor,17,0
13,2009,2,serious,6,0
13,2009,1,minor,23,0
13,2009,2,serious,12,0
13,2009,1,minor,4,0
13,2009,2,minor,18,0
13,2009,3,minor,15,0
13,2009,3,serious,18,1
13,2009,2,fatal,14,1
13,2009,1,minor,18,0
13,2009,3,serious,2,0
13,2009,3,serious,12,1
13,2009,3,minor,18,1
13,2009,3,minor,8,0
13,2009,4,serious,6,0
13,2009,2,minor,12,0
13,2009,1,serious,20,0
13,2009,4,minor,9,0
13,2009,3,minor,18,0
13,2009,1,minor,0,0
13,2009,1,minor,19,0
13,2009,2,serious,22,0
13,2009,3,serious,23,1
13,2009,4,minor,23,0
13,2009,3,minor,4,1
13,2009,3,serious,10,1
13,2009,3,minor,3,1
13,2009,3,minor,20,1
13,2009,3,minor,21,1
13,2009,2,minor,7,0
13,2009,4,minor,3,0
13,2009,3,minor,7,1
13,2009,3,minor,10,0
13,2009,3,minor,15,0
13,2009,2,minor,0,1
13,2009,2,minor,23,0
13,2009,3,minor,2,0
13,2009,3,serious,19,1
13,2009,3,minor,19,0
13,2009,2,minor,4,0
13,2009,2,minor,6,1
13,2009,2,minor,13,0
13,2009,4,minor,6,0
13,2009,2,serious,1,0
13,2009,3,serious,13,1
13,2009,3,minor,7,0
13,2009,4,minor,4,1
13,2010,4,minor,10,0
13,2010,4,serious,13,0
13,2010,4,serious,0,0
13,2010,3,minor,6,1
13,2010,3,minor,3,0
13,2010,3,minor,11,0
13,2010,2,minor,18,0
13,2010,3,minor,2,0
13,2010,2,minor,6,0
13,2010,1,minor,8,1
13,2010,2,minor,11,0
13,2010,1,serious,8,1
13,2010,3,minor,1,0
13,2010,4,minor,2,0
13,2010,3,minor,4,0
13,2010,2,minor,14,1
13,2010,4,minor,0,1
13,2010,2,fatal,14,0
13,2010,3,serious,19,1
13,2010,3,serious,8,0
13,2010,4,minor,11,0
13,2010,4,minor,0,0
13,2010,3,minor,11,0
13,2010,3,minor,19,1
13,2010,2,minor,6,1
13,2010,2,minor,0,0
13,2010,1,minor,4,1
13,2010,3,fatal,16,0
13,2010,3,minor,10,0
13,2010,2,serious,0,0
13,2010,4,serious,21,0
13,2010,3,minor,23,1
13,2010,3,serious,3,1
13,2010,2,serious,22,0
13,2010,4,minor,17,0
13,2010,2,minor,15,0
13,2010,1,minor,12,1
13,2010,2,minor,14,0
13,2010,4,minor,21,1
13,2010,3,minor,14,1
13,2010,2,serious,21,1
13,2010,4,minor,16,0
13,2010,2,minor,4,1
13,2010,3,serious,16,0
13,2010,2,minor,6,0
13,2010,4,serious,5,0
13,2010,3,minor,5,0
13,2010,1,minor,9,0
13,2010,3,minor,9,0
13,2010,2,minor,15,1
13,2010,2,serious,20,1
13,2010,3,serious,3,1
13,2010,2,minor,13,0
13,2010,2,serious,19,0
13,2010,2,fatal,12,0
13,2010,2,minor,4,0
13,2010,3,serious,10,0
13,2010,3,minor,5,0
13,2010,2,minor,18,1
13,2010,2,serious,6,0
13,2010,2,serious,0,0
13,2010,2,minor,1,0
13,2010,2,minor,18,0
13,2010,4,minor,15,1
13,2010,2,minor,13,0
13,2010,4,minor,16,1
13,2010,3,minor,11,0
13,2010,2,minor,12,1
13,2010,1,minor,23,1
13,2010,1,minor,8,0
13,2010,1,minor,19,0
13,2010,1,serious,5,1
13,2010,2,minor,13,1
13,2010,2,minor,21,0
13,2010,3,minor,11,0
13,2010,4,minor,20,0
13,2010,2,minor,13,0
13,2010,3,serious,23,1
13,2010,4,minor,10,1
13,2010,4,serious,11,0
13,2011,4,minor,20,0
13,2011,4,minor,21,1
13,2011,2,minor,18,0
13,2011,2,minor,6,0
13,2011,2,minor,16,1
13,2011,1,minor,4,0
13,2011,3,minor,8,0
13,2011,1,serious,16,0
13,2011,2,minor,3,0
13,2011,2,minor,8,0
13,2011,1,minor,12,1
13,2011,2,serious,13,0
13,2011,4,serious,15,0
13,2011,1,serious,22,1
13,2011,3,serious,15,0
13,2011,2,minor,17,0
13,2011,1,minor,9,1
13,2011,4,serious,5,0
13,2011,3,serious,6,1
13,2011,4,serious,7,0
13,2011,4,minor,15,1
13,2011,4,minor,2,0
13,2011,3,minor,10,0
13,2011,3,minor,6,1
13,2011,2,serious,21,1
13,2011,2,fatal,19,1
13,2011,1,minor,6,0
13,2011,2,minor,9,0
13,2011,2,minor,0,0
13,2011,4,serious,0,0
13,2011,4,minor,23,1
13,2011,4,minor,10,1
13,2011,2,minor,5,1
13,2011,3,minor,0,0
13,2011,3,minor,18,0
13,2011,2,minor,23,0
13,2011,4,serious,19,0
13,2011,4,minor,16,1
13,2011,2,minor,1,0
13,2011,1,minor,12,0
13,2011,3,serious,9,0
13,2011,4,minor,18,1
13,2011,4,minor,13,1
13,2011,4,serious,2,1
13,2011,3,serious,0,1
13,2011,4,minor,19,1
13,2011,4,minor,10,0
13,2011,3,minor,11,0
13,2011,3,minor,2,0
13,2011,2,minor,10,0
13,2011,2,serious,12,0
13,2011,3,minor,2,1
13,2011,2,minor,13,1
13,2011,3,minor,2,0
13,2011,3,minor,23,0
13,2011,3,minor,0,1
13,2011,3,serious,2,1
13,2011,4,fatal,22,0
13,2011,2,fatal,2,1
13,2011,3,minor,4,1
13,2011,4,minor,20,0
13,2011,4,fatal,19,0
13,2011,3,serious,14,1
13,2011,2,serious,16,0
13,2011,2,minor,19,0
13,2011,4,serious,17,1
13,2011,2,fatal,11,1
13,2011,4,minor,9,1
13,2011,4,fatal,3,1
13,2011,4,minor,22,1
13,2011,1,minor,5,0
13,2011,3,serious,21,0
13,2011,4,minor,14,1
13,2011,2,minor,7,1
13,2011,1,minor,1,1
13,2011,3,serious,14,0
13,2011,4,minor,17,0
13,2011,3,serious,2,1
13,2011,3,minor,1,1
13,2011,2,serious,20,0
13,2011,2,minor,17,1
13,2012,1,minor,13,0
13,2012,3,minor,1,0
13,2012,3,minor,12,0
13,2012,2,minor,21,0
13,2012,3,minor,3,0
13,2012,1,minor,22,0
13,2012,2,minor,15,0
13,2012,1,serious,20,1
13,2012,4,minor,7,0
13,2012,3,minor,20,0
13,2012,1,serious,5,0
13,2012,3,minor,20,0
13,2012,2,serious,18,0
13,2012,3,minor,17,0
13,2012,3,minor,17,1
13,2012,4,minor,2,0
13,2012,4,minor,6,0
13,2012,2,minor,2,0
13,2012,3,minor,13,0
13,2012,2,minor,11,0
13,2012,4,minor,22,0
13,2012,4,minor,3,1
13,2012,2,minor,18,1
13,2012,2,minor,6,0
13,2012,4,serious,23,0
13,2012,3,minor,20,1
13,2012,2,minor,21,0
13,2012,3,serious,1,0
13,2012,1,serious,14,1
13,2012,2,minor,19,1
13,2012,3,minor,21,0
13,2012,4,serious,1,1
13,2012,4,serious,20,0
13,2012,3,fatal,10,1
13,2012,2,minor,13,1
13,2012,2,minor,3,0
13,2012,4,minor,18,0
13,2012,3,minor,23,0
13,2012,2,fatal,14,1
13,2012,2,minor,18,0
13,2012,2,minor,11,1
13,2012,2,minor,14,1
13,2012,2,minor,22,1
13,2012,3,serious,16,1
13,2012,4,minor,17,1
13,2012,1,minor,16,1
13,2012,2,minor,7,0
13,2012,4,serious,3,0
13,2012,4,minor,2,0
13,2012,2,minor,9,1
13,2012,4,minor,7,0
13,2012,4,serious,21,0
13,2012,3,minor,1,0
13,2012,3,minor,12,0
13,2012,3,minor,20,0
13,2012,2,serious,4,1
13,2012,3,minor,15,0
13,2012,3,serious,6,1
13,2012,2,minor,1,0
13,2012,2,minor,6,1
13,2012,2,minor,22,1
13,2012,3,serious,23,1
13,2012,2,minor,23,1
13,2012,2,minor,14,1
13,2012,4,minor,16,1
13,2012,3,serious,7,1
13,2012,2,minor,7,0
13,2012,3,serious,21,0
13,2012,4,minor,5,0
13,2012,2,minor,19,0
13,2012,2,minor,1,0
13,2012,2,minor,11,1
13,2012,3,minor,14,1
13,2012,4,serious,7,1
13,2012,3,minor,21,0
13,2012,3,minor,19,1
13,2012,3,serious,19,0
13,2012,2,minor,1,0
13,2013,3,serious,3,0
13,2013,2,serious,16,1
13,2013,4,minor,19,1
13,2013,2,minor,21,0
13,2013,4,minor,16,1
13,2013,4,minor,22,0
13,2013,3,minor,6,0
13,2013,1,serious,23,0
13,2013,3,minor,15,1
13,2013,1,minor,16,0
13,2013,3,minor,6,0
13,2013,3,serious,1,0
13,2013,2,serious,10,0
13,2013,4,minor,3,1
13,2013,2,serious,2,0
13,2013,2,fatal,2,0
13,2013,1,minor,15,1
13,2013,4,minor,18,0
13,2013,1,minor,20,1
13,2013,3,minor,13,0
13,2013,3,minor,16,1
13,2013,4,minor,21,1
13,2013,3,minor,14,0
13,2013,4,serious,6,0
13,2013,4,minor,23,0
13,2013,2,minor,6,0
13,2013,2,minor,0,0
13,2013,1,minor,20,0
13,2013,1,fatal,2,1
13,2013,4,minor,21,0
13,2013,2,minor,13,0
13,2013,1,minor,22,1
13,2013,1,minor,7,0
13,2013,2,minor,3,1
13,2013,4,serious,4,1
13,2013,1,serious,8,0
13,2013,4,minor,3,1
13,2013,4,minor,12,1
13,2013,1,minor,15,1
13,2013,2,minor,9,1
13,2013,4,minor,0,0
13,2013,3,minor,0,1
13,2013,3,minor,10,1
13,2013,3,minor,22,1
13,2013,3,serious,7,0
13,2013,1,minor,12,1
13,2013,1,minor,13,1
13,2013,3,minor,8,0
13,2013,1,minor,0,1
13,2013,2,minor,13,0
13,2013,2,minor,12,1
13,2013,2,minor,16,0
13,2013,3,minor,9,0
13,2013,3,minor,15,1
13,2013,2,minor,9,0
13,2013,2,minor,12,0
13,2013,3,serious,6,0
13,2013,4,minor,9,0
13,2013,3,serious,0,1
13,2013,2,minor,15,0
13,2013,2,minor,1,0
13,2013,3,serious,1,0
13,2013,1,minor,21,0
13,2013,2,minor,5,1
13,2013,4,minor,6,1
13,2013,3,fatal,13,0
13,2013,2,serious,23,1
13,2013,2,serious,9,0
13,2013,2,serious,8,0
13,2013,2,serious,9,1
13,2013,3,serious,8,1
13,2013,3,minor,8,1
13,2013,4,serious,14,1
13,2013,2,minor,22,0
13,2013,2,serious,17,1
13,2013,2,minor,19,0
13,2013,4,minor,17,1
13,2013,1,minor,22,1
13,2013,1,serious,21,1
13,2013,1,fatal,1,0
13,2013,2,minor,0,0
13,2013,4,minor,16,0
13,2013,3,serious,6,1
13,2013,3,minor,12,0
13,2014,2,minor,4,0
13,2014,1,minor,6,0
13,2014,1,minor,12,1
13,2014,2,minor,3,0
13,2014,2,minor,1,0
13,2014,1,serious,2,0
13,2014,2,serious,4,0
13,2014,2,minor,0,1
13,2014,4,minor,21,0
13,2014,4,serious,20,1
13,2014,1,minor,1,1
13,2014,2,serious,11,0
13,2014,1,minor,7,0
13,2014,3,minor,9,0
13,2014,2,minor,13,0
13,2014,3,serious,19,1
13,2014,2,serious,16,1
13,2014,2,minor,15,0
13,2014,3,serious,0,0
13,2014,4,serious,6,1
13,2014,4,serious,15,1
13,2014,4,minor,19,0
13,2014,3,minor,1,0
13,2014,2,minor,10,1
13,2014,4,fatal,14,1
13,2014,1,minor,14,1
13,2014,2,serious,11,1
13,2014,3,minor,22,1
13,2014,1,serious,5,0
13,2014,2,minor,15,1
13,2014,3,minor,14,0
13,2014,4,minor,17,1
13,2014,3,minor,19,0
13,2014,4,minor,17,0
13,2014,3,minor,14,0
13,2014,4,minor,15,1
13,2014,3,minor,6,0
13,2014,4,minor,6,1
13,2014,2,minor,6,1
13,2014,3,minor,11,1
13,2014,1,minor,1,0
13,2014,2,fatal,0,0
13,2014,4,minor,8,0
13,2014,2,minor,17,1
13,2014,3,minor,19,1
13,2014,2,serious,23,0
13,2014,2,minor,9,1
13,2014,2,minor,19,0
13,2014,4,minor,7,0
13,2014,2,minor,21,0
13,2014,4,minor,11,0
13,2014,2,minor,10,0
13,2014,2,minor,13,1
13,2014,4,serious,20,1
13,2014,2,minor,23,1
13,2014,2,minor,7,0
13,2014,1,serious,11,0
13,2014,1,serious,14,0
13,2014,3,minor,21,1
13,2014,1,serious,14,0
13,2014,4,serious,22,0
13,2014,3,minor,21,0
13,2014,3,minor,2,0
13,2014,3,minor,5,0
13,2014,2,minor,14,1
13,2014,2,fatal,18,0
13,2014,3,minor,22,1
13,2014,2,minor,20,1
13,2014,3,minor,11,0
13,2014,1,minor,3,0
13,2014,1,minor,18,1
13,2014,3,serious,14,1
13,2014,4,serious,1,0
13,2014,4,minor,9,1
13,2014,4,minor,14,0
13,2014,3,minor,11,0
13,2014,2,minor,9,0
13,2014,2,fatal,13,1
13,2014,2,minor,16,1
13,2014,3,minor,2,1
13,2014,4,minor,17,0
13,2014,4,minor,5,0
13,2014,3,minor,20,1
13,2014,2,minor,17,0
13,2014,4,minor,4,0
13,2014,4,minor,20,0
13,2014,4,minor,5,1
13,2014,2,minor,5,1
13,2014,4,minor,16,0
13,2014,3,serious,5,1
13,2014,3,serious,8,0
13,2014,2,serious,19,1
13,2014,2,minor,23,0
13,2014,2,minor,3,0
13,2014,2,serious,18,0
13,2014,4,minor,8,1
13,2014,3,fatal,5,1
13,2014,3,minor,21,0
13,2014,4,minor,15,1
13,2014,2,minor,8,1
13,2014,4,minor,5,0
13,2014,4,serious,12,0
13,2015,2,minor,11,1
13,2015,2,minor,22,0
13,2015,3,serious,5,1
13,2015,4,serious,2,0
13,2015,1,minor,17,1
13,2015,3,minor,6,1
13,2015,3,minor,21,0
13,2015,1,serious,22,0
13,2015,2,minor,17,1
13,2015,2,serious,3,0
13,2015,3,minor,15,1
13,2015,1,minor,21,0
13,2015,3,fatal,15,0
13,2015,2,minor,7,0
13,2015,2,minor,4,1
13,2015,1,minor,15,0
13,2015,1,minor,0,0
13,2015,1,minor,9,0
13,2015,2,minor,17,1
13,2015,3,minor,10,0
13,2015,2,serious,2,1
13,2015,2,minor,2,0
13,2015,4,minor,15,1
13,2015,3,minor,10,1
13,2015,3,minor,0,1
13,2015,4,minor,9,1
13,2015,2,minor,11,1
13,2015,3,minor,21,1
13,2015,1,minor,0,1
13,2015,2,fatal,4,1
13,2015,3,minor,13,1
13,2015,2,serious,4,1
13,2015,3,minor,23,0
